예측유형,학교유형,학교명,SIG_KOR_NM,SIG_CD,년2023,년2024,년2025,년2026,년2027,년2028,년2029,년2030,년2031,년2032,년2033,년2034,년2035,년2036,년2037,년2038,년2039,년2040,년2041,년2042
중위,중학교,사수중학교,북구,27230,399.6088805,446.5229838,459.729451,447.6204834,438.0123405,424.5005796,409.7027354,377.2999684,335.8621884,300.7604633,271.1622599,249.5483289,231.645287,216.5051041,205.9062812,204.1893166,211.4769448,221.6883346,231.2280843,239.8234643
중위,중학교,학산중학교,달서구,27290,353.3648415,450.1781934,463.6318195,448.1919495,440.1356012,427.2460651,409.8659628,376.0968396,334.9079148,300.4455135,270.7027176,249.8131101,232.0586863,216.5375519,206.8168654,206.1513447,213.7346802,223.9669984,233.4974935,242.0597885
중위,중학교,동원중학교,수성구,27260,434.6361559,453.4259457,467.2728332,455.3698118,446.4019402,431.5458059,417.1738214,385.1616463,342.9921996,306.9325031,276.6314936,254.5461244,235.9881143,220.689335,209.7958516,207.5099535,214.6725237,225.0696451,234.7969879,243.5723614
중위,중학교,매호중학교,수성구,27260,448.7077764,461.4011208,475.2580236,463.0661853,453.4645119,438.912201,424.0411798,391.0427658,348.1562821,311.643344,280.9337948,258.496596,239.7984072,224.2011143,213.1467746,211.0626962,218.4663336,229.0341995,238.9150671,247.8241897
중위,중학교,성당중학교,달서구,27290,446.1774254,470.114131,484.3093014,469.5437304,460.8902555,446.6505084,429.6949994,395.2344721,351.9656022,315.4513084,284.2451699,262.0392893,243.220355,227.1397895,216.5771095,215.2483909,222.9741859,233.695092,243.6976322,252.6981328
중위,중학교,운암중학교,북구,27230,529.6422789,477.8146627,493.5032498,483.6102062,475.4607267,456.4085927,444.2310381,413.4242918,368.4522301,328.8844886,296.2499952,272.1637132,251.4508088,235.658005,223.3514368,218.9658395,225.7616056,236.8234527,247.2244332,256.6489138
중위,중학교,심인중학교,달성군,27710,451.826471,485.6228083,500.4886612,492.5486574,481.046696,463.485194,451.9445067,419.7030026,373.6538178,333.4929141,300.7700132,275.7607151,255.2625376,239.2834685,226.1737003,221.9192618,229.1273448,240.3668116,250.9306141,260.5015018
중위,중학교,용산중학교,달서구,27290,525.9369905,485.6391027,500.7869989,492.476588,481.7395781,463.6481247,452.0333864,420.108724,374.1139001,333.8804217,301.0308371,276.1077072,255.4420206,239.4588835,226.4513146,222.0768269,229.1896828,240.4342176,251.005655,260.5852554
중위,중학교,경서중학교,달성군,27710,456.5413292,490.9663535,507.1111555,492.4311682,485.9650316,467.8044114,451.7204543,418.2436156,372.862527,333.6136194,300.3048141,276.8249425,256.0825591,239.4794609,228.1871083,225.3239644,232.7148726,243.9860694,254.5402616,264.066696
중위,중학교,원화중학교,달서구,27290,494.2778992,491.0279323,505.9383757,493.9291662,483.6711344,467.4914089,452.5617041,418.1166313,372.2918563,333.0204698,300.2041313,276.0444503,255.9023759,239.4003781,227.3418913,224.6186637,232.3324785,243.606806,254.1615843,263.6893152
중위,중학교,서재중학교,달성군,27710,500.3171636,503.5313717,518.9517508,506.1125956,496.0924084,479.3708518,463.746252,428.4255476,381.5246331,341.3316201,307.6400361,283.0047525,262.3163029,245.3629216,233.1506797,230.4328107,238.3316576,249.8877219,260.7041075,270.4658802
중위,중학교,경일여자중학교,남구,27200,510.3528325,514.8874091,530.562771,518.181412,507.4261185,490.2979747,474.8426066,438.8785936,390.7865548,349.513271,315.0704774,289.6748842,268.4973915,251.2151861,238.5061865,235.535852,243.5862172,255.4146845,266.4912632,276.4924931
중위,중학교,중리중학교,서구,27170,516.0033023,516.5729074,532.4196223,520.2441484,509.6139074,492.0721753,476.8562757,441.0768846,392.7769473,351.2106658,316.5804023,291.0249823,269.6569819,252.3505402,239.5224944,236.3421992,244.3406667,256.2184695,267.3464689,277.3982801
중위,중학교,경북대학교사범대학부설중학교,중구,27110,539.5904211,536.320781,552.7491329,540.4928741,529.2456096,510.9636269,495.4530172,458.4241676,408.208123,364.9476038,328.9857633,302.3465863,280.1323317,262.1941378,248.7610708,245.3393068,253.6189584,265.9579516,277.5212605,287.9690716
중위,중학교,다사중학교,달성군,27710,507.0765125,541.6808219,558.5051739,541.7509647,532.6936055,515.1205187,496.1569543,457.3400673,407.4164513,364.9490984,328.7376948,303.0498194,280.9802847,262.5190936,250.2568458,248.2037773,256.8656758,269.2450958,280.8085464,291.2240382
중위,중학교,협성경복중학교,남구,27200,549.4758484,541.8515017,559.0272251,545.6509353,535.9548217,516.473877,500.4661557,463.611608,413.0354614,369.256369,332.6781229,306.0086611,283.251827,265.1018226,251.8110344,248.194089,256.3848612,268.855745,280.54627,291.1107978
중위,중학교,구지중학교,달성군,27710,436.1973915,543.4989023,559.7263336,541.6880727,531.6813915,515.9583467,495.4425146,454.8964239,405.0590941,363.2728211,327.3406485,301.9520706,280.4540262,261.7643536,249.8484631,248.8365693,257.9429313,270.3085417,281.8316636,292.1890007
중위,중학교,청구중학교,동구,27140,553.2447802,547.6189622,564.4637905,552.1240578,540.7214299,521.8348037,506.1915743,468.5724472,417.2633977,372.9894268,336.2246096,308.9707693,286.2137403,267.9191521,254.1486292,250.5262115,258.9315879,271.5373841,283.3540788,294.0335137
중위,중학교,범물중학교,수성구,27260,580.3537815,548.7930019,565.8518786,554.8296563,543.238106,523.4618796,508.9934015,472.1456511,420.4718898,375.5602153,338.5545497,310.8530932,287.7464503,269.5425149,255.3342205,251.0461957,259.2626946,271.9321083,283.8258021,294.5891159
중위,중학교,달성중학교,달성군,27710,587.6801763,577.4971993,595.6351537,582.4036612,571.2834943,550.5739668,534.1966957,495.0602268,440.9757869,394.1053722,355.1534843,326.45134,302.1971971,282.9226386,268.4552216,264.3750446,273.0867944,286.3924227,298.8716636,310.1545637
중위,중학교,대곡중학교,달서구,27290,589.3870854,586.0326275,604.045064,590.2352562,578.2505825,558.2685727,541.0363222,500.5054975,445.7090046,398.5294025,359.2245303,330.2299391,305.9620096,286.3321415,271.7773254,268.1365448,277.1941351,290.6706784,303.2973341,314.7034986
중위,중학교,경명여자중학교,북구,27230,618.6422205,594.153845,612.4101792,600.6356827,587.557793,566.5859471,550.8812186,510.6979814,454.7330655,406.2010272,366.2377677,336.2149097,311.3392583,291.6232286,276.1992306,271.6918132,280.6707355,294.3812348,307.248914,318.8912832
중위,중학교,능인중학교,수성구,27260,593.1632561,609.6859899,628.5051468,611.9444154,600.5506996,580.2934625,560.6837229,517.745102,461.1366942,412.6915977,371.8741749,342.32192,317.2859202,296.6878771,282.2009502,279.1497828,288.7399393,302.7172346,315.7932851,327.5884924
중위,중학교,도원중학교,달서구,27290,609.7493063,616.0103143,634.3834253,619.5461982,605.8588875,586.2540815,567.4455197,523.771572,466.2552073,417.1378713,376.1279635,345.774784,320.7287419,300.0131751,284.8266937,281.6288251,291.4381688,305.5721922,318.7986848,330.734263
중위,중학교,구암중학교,북구,27230,647.9645895,617.3942064,636.4041468,624.0011902,610.5667901,588.7381593,572.3165842,530.5583417,472.4335152,422.0297293,380.491756,349.339404,323.4816899,302.9842624,287.0061263,282.3483502,291.6758574,305.9208306,319.2893927,331.3842396
중위,중학교,효성중학교,달서구,27290,618.3460393,629.9614767,648.9820516,633.0737877,619.8823859,599.5390799,579.9013769,535.3217842,476.6279486,426.4756094,384.4562964,353.608471,327.9114649,306.6877656,291.3708756,288.1609845,298.1540547,312.6028528,326.1220255,338.319608
중위,중학교,덕원중학교,수성구,27260,668.6198023,636.14596,655.992331,641.8916951,629.1561852,606.4972042,588.7294083,545.5908403,485.9322759,434.2413497,391.3775736,359.6350876,332.9599233,311.7546073,295.67958,291.1316634,300.7456913,315.4067412,329.1587951,341.5941168
중위,중학교,영신중학교,동구,27140,640.4259141,636.5627201,655.7269217,640.1045917,626.4677253,605.8922163,586.3650464,541.4119969,482.022318,431.2388354,388.7841732,357.489083,331.5088132,310.0951802,294.4837199,291.1239452,301.205371,315.8127334,329.483448,341.8205759
중위,중학교,매천중학교,북구,27230,655.0913625,648.149059,667.8145482,652.6731142,638.8058225,617.2542149,598.099715,552.8991152,492.2812259,440.2301957,396.8841986,364.7947706,338.1316953,316.4072427,300.2776618,296.4355677,306.5590895,321.4554474,335.4077351,348.0080375
중위,중학교,대구동부중학교,수성구,27260,663.9026713,655.7768704,675.9206646,659.3854959,646.3920835,624.4132304,604.2601461,558.4387096,497.3202308,444.8752524,400.9556895,368.815717,341.8029121,319.7450996,303.7828482,300.1190707,310.3607801,325.4175723,339.5138671,352.2383748
중위,중학교,서동중학교,달성군,27710,615.4371442,670.89396,689.5476896,672.1075812,654.7724555,636.9703659,614.4041466,564.0430843,501.6961859,449.5124781,405.6143024,373.0001807,346.9057511,324.1050011,307.9897539,306.2149212,317.6427614,332.9481613,347.2266053,360.0770373
중위,중학교,성화중학교,북구,27230,708.4927116,674.4387262,695.7028717,679.7893235,667.1692753,642.9455663,623.5164046,577.7562722,514.6741718,460.0268766,414.5185314,381.1230881,352.7930742,330.2523456,313.4921545,308.8228948,319.0022855,334.5352784,349.1008983,362.2677431
중위,중학교,성지중학교,달서구,27290,668.7713116,679.0825074,699.6427407,682.391642,668.3368583,646.3101441,625.104085,577.1006728,513.8465908,459.7781917,414.4586891,381.2308875,353.5001432,330.6184741,314.136281,310.6623754,321.4180883,336.9938702,351.5678205,364.7172
중위,중학교,고산중학교,수성구,27260,733.193187,684.4097126,705.4759043,691.3256273,676.5820397,652.5313985,634.0027628,587.5343287,523.1743268,467.4307419,421.4087129,386.9882356,358.3788736,335.6222602,318.0302246,313.0213567,323.4018938,339.18423,353.9914625,367.3844535
중위,중학교,율원중학교,동구,27140,695.5361166,687.4960666,708.8325021,636.9891919,646.2343366,640.4601127,576.1634187,505.986705,451.9331137,413.9945768,370.6949991,352.3305054,330.6008867,302.9373844,302.5242012,318.5953917,334.295331,348.9334485,362.096561,373.5392132
중위,중학교,대건중학교,달서구,27290,725.5502636,704.2020488,725.5207781,711.6491215,695.4196772,671.2727466,652.4757047,604.3510337,538.01875,480.684297,433.4789932,397.8912652,368.6387803,345.2468751,326.9504293,321.8678567,332.6491967,348.8866626,364.1194097,377.8968051
중위,중학교,상원중학교,달서구,27290,715.6235815,725.6175262,747.0703203,728.8132969,712.5982153,690.1968519,667.2730092,615.1896258,547.5908313,490.1065125,441.9380871,406.4152193,377.1523819,352.6671134,335.0179186,331.7112755,343.425814,360.0496321,375.5939375,389.6112694
중위,중학교,성광중학교,북구,27230,782.9684784,729.4896794,752.6415131,735.2575714,722.0089588,695.5129342,674.4806737,625.168738,556.962537,497.8072547,448.5150074,412.432651,381.6966222,357.31648,339.2351445,334.1095486,345.0656501,361.8696586,377.6289724,391.876091
중위,중학교,대진중학교,달서구,27290,711.3488113,734.6720576,756.7011766,735.6328662,720.9489722,698.3979502,673.3754378,620.0920305,552.1112975,494.5185824,445.7255072,410.467775,380.9265885,355.9495855,338.8456396,336.1696219,348.1279625,364.9179507,380.5992494,394.7238472
중위,중학교,성서중학교,달서구,27290,731.0551143,738.3264832,760.4211284,742.4357893,726.2734255,702.6724018,680.0260148,627.7193246,558.8163737,499.9609649,450.7808723,414.4530957,384.4034875,359.5648383,341.4212961,337.5961718,349.3382181,366.2776915,382.1292082,396.4331969
중위,중학교,침산중학교,북구,27230,732.7823573,751.1428623,774.1758241,754.4922172,739.827152,714.9874922,691.2805844,638.4214034,568.5532634,508.7430161,458.4961572,421.8940874,391.075458,365.7437013,347.6843682,343.7988179,355.6175671,372.8463356,388.9677723,403.5134213
중위,중학교,학남중학교,북구,27230,752.4547065,753.7517148,776.6536955,758.4209391,742.6212999,717.6870822,694.9406345,642.1720599,571.7910899,511.4347274,461.0424067,423.8984332,392.9439937,367.6308735,349.0595474,344.7922571,356.6082474,373.9198048,390.1288192,404.7625213
중위,중학교,황금중학교,수성구,27260,761.0382622,765.3472867,788.8575461,770.8177305,755.1381156,729.0749369,706.5557053,653.5985927,582.0368417,520.4317085,469.1075601,431.2432758,399.5606814,373.9227487,354.9161855,350.1754657,362.0112074,379.610608,396.0997557,410.9947893
중위,중학교,포산중학교,달성군,27710,718.5329137,771.9283305,795.2516478,775.5506431,759.5072817,734.6095317,710.3939298,655.709525,583.826038,522.4260997,470.939883,433.1977218,401.7230937,375.700666,356.993782,353.1222781,365.3791381,383.0803906,399.6410831,414.5814019
중위,중학교,영남중학교,달서구,27290,751.8740393,791.345981,815.3228999,795.0070092,778.7548427,753.1152147,728.2480397,672.2506834,598.578035,535.6265594,482.8170171,444.1549638,411.8528362,385.1723574,366.0286985,362.0428756,374.5882768,392.7352463,409.7133139,425.0303405
중위,중학교,신명여자중학교,수성구,27260,803.439701,804.2430781,829.7179383,810.895113,796.0405108,766.8317674,743.8779009,689.5715074,614.3151453,549.0229627,494.687071,454.8138281,420.9230864,394.0684805,374.0330526,368.3008897,380.3706825,398.9017486,416.2829752,431.9983671
중위,중학교,유가중학교,달성군,27710,669.066796,804.6592982,828.7113222,803.1651322,787.9325635,764.2137008,734.7831768,675.2777683,601.2784125,539.0292129,485.7563474,447.8400078,415.8477515,388.2771118,370.2868903,368.336319,381.6982478,400.0316669,417.1281951,432.5053928
중위,중학교,새론중학교,동구,27140,798.5771112,807.5914593,832.0887192,812.5313408,795.5238881,768.9096193,744.4888863,687.8740641,612.4716938,547.838263,493.8685345,454.0801512,420.9480808,393.8210463,373.9310701,369.4041566,382.0849393,400.6307561,417.994259,433.6693535
중위,중학교,시지중학교,수성구,27260,863.1702387,849.3750858,876.0254403,856.8636554,840.3273059,809.8321929,785.9615083,728.4788217,648.8783625,579.8655228,522.5737036,480.2764629,444.5869515,416.260613,394.8932957,388.8062843,401.6039598,421.1788755,439.5403527,456.1436031
중위,중학교,대륜중학교,수성구,27260,872.2257205,859.7156063,885.8321016,866.5796156,847.9137186,818.9826252,794.2619132,734.7034156,654.1446559,584.8197676,527.2649618,484.4650424,448.9716805,420.2287204,398.5839576,393.1520385,406.4881275,426.2660437,444.7994591,461.5444729
중위,중학교,강동중학교,동구,27140,872.3019621,877.96348,904.8063069,883.8708425,865.7068855,836.1801523,810.0561205,748.9951505,666.9533249,596.4441447,537.6459012,494.2857574,458.0669236,428.6239626,406.8967795,401.6629846,415.3211791,435.4994177,454.399396,471.4679682
중위,중학교,왕선중학교,달성군,27710,846.5810923,888.5218978,915.6287426,893.3704077,875.2999229,845.9031416,818.5670444,756.2314867,673.4024427,602.4224696,543.0035019,499.4270101,462.9496537,433.0572005,411.3916273,406.5435567,420.4926101,440.8880592,459.9795555,477.2111184
중위,중학교,오성중학교,수성구,27260,922.9594225,912.2123276,940.4003926,918.7804267,900.5029948,869.0930109,842.2886986,779.3986772,694.1193048,620.6188465,559.366485,514.2594805,476.3862299,445.8348561,423.2116406,417.4533807,431.4946043,452.4761208,472.1367179,489.8985048
중위,중학교,대구일중학교,북구,27230,933.1294766,927.3154157,956.3137449,935.9700319,917.4670867,884.2108717,858.5317141,795.8491318,708.8426289,633.3803154,570.8513044,524.5164838,485.5543107,454.6674394,431.1694783,424.4001087,438.3635598,459.7426353,479.7998445,497.9395512
중위,중학교,동평중학교,북구,27230,974.710229,935.85715,964.7627746,944.0603065,924.673529,891.9976531,865.6636272,801.7314437,713.9705065,638.1074068,575.1966823,528.5052637,489.4771975,458.2563813,434.6040202,428.163249,442.4371862,463.9934615,484.2068973,502.4802296
중위,중학교,소선여자중학교,수성구,27260,910.5788883,938.845718,967.305336,945.2744945,925.1717042,894.0460358,866.202109,800.6450037,712.8590315,637.5113136,574.7430081,528.2906716,489.7008831,458.2221863,434.8887248,429.38334,444.0683766,465.6425376,485.847844,504.0939704
중위,중학교,경신중학교,수성구,27260,953.4603489,954.4225429,983.4367771,960.9193887,940.7123343,908.9193878,880.5818586,814.0249235,724.8011475,648.1864392,584.34061,537.1465973,497.8692735,465.8662054,442.1794524,436.5522876,451.4541949,473.3874065,493.9297026,512.4805693
중위,중학교,동도중학교,수성구,27260,992.9299093,1005.832309,1036.095043,1012.778006,990.6280068,957.7135817,927.9318893,857.434908,763.3426965,682.6806845,615.5360316,565.7027844,524.4960552,490.7730905,465.6958637,459.8994758,475.7106645,498.8200661,520.4607394,540.0014747
중위,중학교,강북중학교,북구,27230,1076.745986,1029.582554,1061.288411,1039.238022,1017.405522,981.4391482,952.9704983,882.7766725,786.0972769,702.4708966,633.2704433,581.7044872,538.7494458,504.4533921,478.21756,470.9503623,486.6300943,510.3564457,532.6097206,552.7315002
중위,중학교,정화중학교,수성구,27260,1106.788386,1111.835626,1145.511666,1120.272346,1096.056043,1058.981221,1026.661953,949.3305707,845.2141025,755.7328929,681.3686026,626.119204,580.3343336,543.1239901,515.2368357,508.4282032,525.7527221,551.3190019,575.2708897,596.9069429
중위,중학교,월서중학교,달서구,27290,1143.444997,1140.936368,1175.660225,1149.234527,1124.962829,1086.704892,1053.252014,973.9577961,867.2057008,775.4372041,699.0683947,642.5107675,595.4669696,557.2549054,528.7905607,521.8461118,539.5961708,565.8278415,590.4017816,612.5982538
중위,중학교,조암중학교,달서구,27290,1138.631374,1141.175951,1175.775155,1150.29763,1125.34165,1087.069318,1054.26445,975.1265524,868.1824162,776.1818861,699.8150212,642.9851004,595.9129827,557.7598755,529.0074993,521.8299609,539.5560146,565.8076236,590.406585,612.6313188
중위,중학교,대구동중학교,수성구,27260,1153.843363,1150.416323,1185.526165,1159.126238,1134.764402,1095.883532,1062.424209,982.735314,875.0469261,782.3734549,705.3070616,648.2044886,600.6658071,562.1662878,533.3889836,526.2075533,544.0373558,570.4965667,595.2883501,617.6853352
중위,중학교,월암중학교,달서구,27290,749,751,772,756,740,715,693,640,570,511,459,422,392,367,348,343,355,372,388,402
저위,고등학교,강동고등학교,동구,27140,245.6038212,265.2221838,250.7097472,263.997108,265.0202483,272.2495418,244.4497444,254.2638133,252.0021349,226.6794138,199.0815519,177.7975424,162.8812346,145.8378721,138.6220409,130.0734349,119.1823762,119.0208277,125.3481424,131.5139086
저위,고등학교,강북고등학교,북구,27230,267.6592362,246.2574332,232.7827105,245.1199566,246.0699371,252.782299,226.9703301,236.0826426,233.9826858,210.4706695,184.8461968,165.0841034,151.2343883,135.4097139,128.7098518,120.7725151,110.6602232,110.5102262,116.3851054,122.1099876
저위,고등학교,경덕여자고등학교,서구,27170,152.0409315,138.2315602,130.6678009,137.593061,138.126313,141.8941597,127.4051403,132.5201501,131.3413824,118.1433942,103.7596219,92.66657606,84.89232254,76.00946608,72.24863585,67.79317467,62.11684697,62.03264927,65.33039219,68.54393742
저위,고등학교,경명여자고등학교,북구,27230,209.506595,185.8286414,175.6604634,184.9702887,185.6871547,190.7523788,171.2743755,178.1506294,176.5659783,158.8235452,139.4870285,124.5743296,114.1231781,102.1817,97.12590836,91.13630442,83.50545467,83.3922653,87.82551547,92.14557626
저위,고등학교,경북고등학교,수성구,27260,296.1310447,279.1048877,263.8328168,277.8156869,278.892382,286.5000834,257.2451424,267.5729157,265.1928528,238.5446474,209.502212,187.1041191,171.407037,153.4715623,145.8780279,136.8819565,125.4208198,125.2508153,131.9093249,138.3978299
저위,고등학교,경북공업고등학교,중구,27110,254.8251311,230.482415,217.8708703,229.4178041,230.3069297,236.5893041,212.4308254,220.9594118,218.9939763,196.9881176,173.0051243,154.5089719,141.5464565,126.7354958,120.4648204,113.035942,103.571434,103.4310457,108.9295856,114.2877373
저위,고등학교,경북기계공업고등학교,달서구,27290,278.6450081,230.7079142,218.0840305,229.6422617,230.5322572,236.820778,212.6386633,221.1755939,219.2082354,197.1808466,173.1743889,154.6601402,141.6849426,126.8594911,120.5826807,113.146534,103.6727661,103.5322405,109.03616,114.399554
저위,고등학교,경북대학교사범대학부설고등학교,중구,27110,263.225912,247.9652475,234.3970765,246.8198824,247.776451,254.5353637,228.5443868,237.7198939,235.6053737,211.9302998,186.1281194,166.2289743,152.2832105,136.3487907,129.6024645,121.6100818,111.4276603,111.2766232,117.192245,122.9568297
저위,고등학교,경북여자고등학교,중구,27110,257.9392054,237.1944362,224.2156228,236.0988221,237.0138405,243.4791677,218.6171551,227.3941077,225.3714355,202.7247306,178.0433137,159.0085234,145.6685185,130.4262386,123.9729511,116.3277317,106.5876018,106.4431252,112.1017916,117.6159813
저위,고등학교,경북여자상업고등학교,남구,27200,180.623637,165.3103865,156.2649271,164.5468088,165.1845221,169.6904699,152.3631287,158.4801416,157.0704596,141.2870559,124.0855792,110.8194647,101.5222764,90.89931563,86.4017588,81.07349651,74.28520643,74.18451486,78.12826806,81.97132968
저위,고등학교,경북예술고등학교,남구,27200,446.052224,368.769551,348.5912059,367.0661842,368.4887763,378.5405122,339.8871888,353.5328415,350.3881643,315.1790112,276.8064626,247.2128044,226.4729099,202.7755213,192.7425038,180.8563729,165.7132549,165.4886351,174.2862438,182.8592327
저위,고등학교,경상고등학교,북구,27230,224.8726284,206.4352506,195.1395194,205.4817148,206.2780744,211.9049831,190.2670565,197.9058209,196.1454472,176.4355489,154.9547985,138.3884247,126.778341,113.5126679,107.8962375,101.2424441,92.7654065,92.63966552,97.5645205,102.3636345
저위,고등학교,경상공업고등학교,남구,27200,254.878621,242.5010237,229.2318443,241.3808982,242.3163877,248.9263592,223.5081259,232.4814393,230.4135152,207.2601511,182.0265539,162.5659114,148.9274598,133.3441749,126.7465124,118.9302518,108.9722127,108.8245039,114.6097676,120.2473225
저위,고등학교,경상여자고등학교,북구,27230,228.4002338,208.9200036,197.4883116,207.9549907,208.7609356,214.4555725,192.5572014,200.2879097,198.5063473,178.5592113,156.8199083,140.0541337,128.3043056,114.8789604,109.194928,102.4610464,93.88197513,93.75472067,98.73885355,103.595732
저위,고등학교,경신고등학교,수성구,27260,209.4836037,187.6933393,177.4231286,186.8263734,187.5504328,192.666484,172.9930285,179.9382823,178.33773,160.4172604,140.8867114,125.8243709,115.2683474,103.2070425,98.10051848,92.05081184,84.34339032,84.22906515,88.70680077,93.07021123
저위,고등학교,경원고등학교,달서구,27290,286.4910186,256.2848648,242.2614607,255.1010709,256.0897339,263.0754185,236.2124042,245.6957637,243.5102981,219.0408889,192.3730054,171.8062133,157.3925475,140.9235034,133.9508275,125.690288,115.1662305,115.0101259,121.124226,127.0822214
저위,고등학교,경일여자고등학교,남구,27200,179.6089128,165.310684,156.2652083,164.5471049,165.1848193,169.6907752,152.3634029,158.4804268,157.0707423,141.2873102,124.0858025,110.8196642,101.5224591,90.89947921,86.40191428,81.0736424,74.28534011,74.18464836,78.12840865,81.97147719
저위,고등학교,경화여자고등학교,달서구,27290,185.0292332,151.6863344,143.3863563,150.9856869,151.570843,155.7054332,139.8061245,145.419004,144.1255009,129.6428861,113.8590687,101.6862808,93.15532002,83.40785038,79.2809596,74.39182594,68.16299265,68.07059958,71.68932843,75.21566421
저위,고등학교,계성고등학교,서구,27170,315.8126877,287.09779,271.3883632,285.7716696,286.8791987,294.7047666,264.6120334,275.2355698,272.7873474,245.3760006,215.5018587,192.4623376,176.3157282,157.866624,150.0556288,140.8019312,129.0125747,128.8377017,135.6868952,142.3612157
저위,고등학교,대구보건고등학교,달서구,27290,279.8115913,252.029774,238.2392001,250.8656346,251.8378829,258.7075843,232.2905759,241.6164835,239.4673031,215.4041589,189.1790415,168.9537193,154.7793632,138.5837542,131.7268455,123.6034555,113.2541287,113.1006158,119.1132037,124.9722787
저위,고등학교,구암고등학교,북구,27230,245.728376,226.1665375,213.7911491,225.1218619,225.9943383,232.1590726,208.4529714,216.8218565,214.8932245,193.2994345,169.7655326,151.6157282,138.8959412,124.3623218,118.2090674,110.9192978,101.6320165,101.4942571,106.8898346,112.1476527
저위,고등학교,능인고등학교,수성구,27260,285.2532933,252.5071942,238.6904968,251.3408496,252.3149395,259.1976543,232.7306041,242.0741778,239.9209262,215.8121991,189.5374035,169.2737685,155.0725619,138.8462735,131.9763757,123.8375976,113.468666,113.3148624,119.3388399,125.2090137
저위,고등학교,다사고등학교,달성군,27710,130.5521994,113.3842611,107.1800972,112.860533,113.2979323,116.3885037,104.503904,108.6994842,107.7326016,96.90696858,85.10869767,76.00964094,69.63281939,62.3466677,59.2618515,55.60726514,50.95126457,50.88220152,53.58717095,56.22307733
저위,고등학교,달구벌고등학교,동구,27140,36.45782507,30.01436474,28.37203769,29.87572674,29.99151232,30.80962885,27.66361275,28.77424023,28.51829316,25.65260004,22.52943636,20.12079159,18.4327597,16.50401569,15.68742265,14.72000366,13.48749662,13.46921469,14.1852571,14.88301757
저위,고등학교,달서고등학교,달성군,27710,150.4386118,133.723502,126.4064148,133.1058258,133.6216873,137.2666556,123.2501573,128.1983545,127.0580293,114.2904587,100.3757752,89.64449983,82.12378311,73.5306176,69.89243695,65.5822789,60.09106966,60.00961786,63.19981358,66.3085575
저위,고등학교,달성고등학교,서구,27170,273.4490008,263.8712549,249.4327385,262.6524191,263.6703479,270.8628186,243.2046214,252.9687017,250.7185433,225.5248054,198.0675153,176.8919174,162.0515869,145.095036,137.9159592,129.4108962,118.5753119,118.4145863,124.7096723,130.8440328
저위,고등학교,대건고등학교,달서구,27290,230.1861826,244.3308562,230.9615519,243.2022785,244.1448269,250.8046751,225.1946442,234.2356672,232.1521393,208.8240676,183.400066,163.7925799,150.0512171,134.3503459,127.7028996,119.8276601,109.794481,109.6456575,115.474575,121.154669
저위,고등학교,대곡고등학교,달서구,27290,258.4160124,240.6980692,227.5275439,239.5862716,240.5148059,247.0756334,221.8463804,230.7529787,228.7004293,205.7192066,180.673217,161.357261,147.8202091,132.3527833,125.8041733,118.0460253,108.1620226,108.0154119,113.7576632,119.3533038
저위,고등학교,대구고등학교,남구,27200,211.6963839,199.09912,188.2048074,198.1794702,198.9475293,204.3744735,183.5054982,190.8728023,189.1749874,170.1655237,149.448139,133.4704877,122.2729939,109.4787456,104.0619074,97.6445712,89.46878377,89.34751128,94.09735069,98.72591762
저위,고등학교,대구공업고등학교,동구,27140,350.5634307,323.1259699,305.4451519,321.6334333,322.8799474,331.6875534,297.8184539,309.7751481,307.019696,276.1684727,242.5453958,216.6146228,198.4417598,177.6774596,168.8862551,158.471302,145.2024878,145.0056697,152.7143752,160.2262626
저위,고등학교,대구공업고등학교테크노폴리스캠퍼스,달서구,27290,63.88,54.5,51.52,54.25,54.46,55.94,50.23,52.25,51.78,46.58,40.91,36.53,33.47,29.97,28.48,26.73,24.49,24.46,25.76,27.02
저위,고등학교,대구과학고등학교,수성구,27260,104.6294878,84.47203842,79.8498945,84.08185744,84.40772287,86.71021943,77.85611257,80.98184811,80.26151399,72.1963445,63.40655318,56.62769461,51.87691959,46.44868749,44.15047864,41.42778718,37.95903539,37.90758295,39.9228034,41.88657141
저위,고등학교,대구과학기술고등학교,서구,27170,267.8178448,248.7597637,235.1481183,247.6107287,248.5703623,255.3509314,229.2766757,238.4815825,236.3602871,212.6093549,186.7245005,166.7615958,152.7711477,136.7856718,130.0177294,121.9997379,111.7846905,111.6331694,117.5677458,123.350801
저위,고등학교,대구관광고등학교,동구,27140,203.7524035,184.3846692,174.2955025,183.5329863,184.2442819,189.270147,169.9434965,176.7663189,175.1939812,157.5894148,138.4031515,123.606331,113.2363897,101.3877022,96.37119634,90.42813431,82.8565797,82.74426987,87.14307168,91.42956366
저위,고등학교,대구국제고등학교,북구,27230,121.25,111.29,105.2,110.78,111.21,114.24,102.58,106.7,105.75,95.12,83.54,74.61,68.35,61.2,58.17,54.58,50.01,49.94,52.6,55.19
저위,고등학교,대구남산고등학교,수성구,27260,274.6795127,248.20079,234.6197306,247.054337,248.0118143,254.7771472,228.7614814,237.9457044,235.8291756,212.1316127,186.3049228,166.3868755,152.4278645,136.4783086,129.7255741,121.7255994,111.5335056,111.382325,117.3035661,123.0736266
